0.1001673
0.1029162
0.101678
0.1001431
0.1052364
0.1009023
0.100018
0.1034244
0.1035939
0.1026771
0.1027606
0.1045598
0.1015941
0.1014498
0.1004633
0.1023564
0.1032763
0.1018921
0.102174
0.3947517
0.1013741
0.1006401
0.1013048
0.1037104
0.1026001
0.1031947
0.1012521
0.1038253
0.1017399
0.1032226
0.1004128
0.1028912
0.1019995
0.1034615
0.1032047
0.1013563
0.1000731
0.1019821
0.1009164
0.1017737
0.1008172
0.1017103
0.1026182
0.1004171
0.1002431
0.1018038
0.101048
0.1008234
0.1004963
0.1016946
0.1006308
0.1011562
0.1008997
0.1006489
0.1026268
0.1015801
0.1040978
0.1005669
0.1074829
0.1072831
0.1013961
0.1008081
0.1013279
0.1025643
0.1036816
0.1028552
0.1063843
0.1051617
0.1010509
0.1058269
0.1038394
0.1058998
0.1016083
0.102694
0.1032381
0.1037827
0.101346
0.1000566
0.1014509
0.1032038
0.1018515
0.1037674
0.103055
0.1017914
0.1021099
0.1014376
0.1031828
0.1037645
0.1012936
0.1050501
0.1002569
0.1005087
0.1049862
0.1017809
0.1196127
0.1099548
0.1063719
0.1015835
0.1081419
0.1042585
0.1007509
0.1048536
0.1010866
0.1031961
0.1063051
0.1013784
0.1017838
0.1004715
0.1038208
0.1034431
0.1041307
0.1092787
0.1078682
0.1061325
0.1030588
0.1011028
0.1031322
0.1051836
0.1013031
0.1010742
0.102602
0.1001577
0.1026793
0.1014929
0.1040859
0.1000528
0.1036959
0.1027946
0.1049376
0.1015205
0.1042776
0.1029615
0.1047344
0.1030807
0.1000938
0.1008615
0.1025352
0.1021852
0.1021996
0.1023083
0.1038237
0.1028337
0.1041832
0.1036835
0.1010609
0.1013145
0.1024742
0.1024742
0.1027555
0.10355
0.1067657
